person_ID,country,name_0,country_ID,governorate,name_1,governorate_ID,gov_x,gov_y,case,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat
2341,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,41,1,0,0,0,0
2342,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,35,1,0,0,0,0
2343,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,36,1,0,1,0,1
2344,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,1,12,4,0,0,29,1,0,0,0,0
2345,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,20,0,1,0,0,0
2346,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,27,1,0,0,0,0
2347,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,40,1,0,0,0,0
2348,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,28,0,0,0,0,0
2349,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,41,1,0,0,0,0
2350,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,0,1,25,0,1,0,0,0
2351,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,45,1,0,0,0,0
2352,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,5,2,0,0,36,1,0,0,0,0
2353,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,35,1,0,0,0,0
2354,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,40,1,0,0,,0
2355,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,57,1,0,1,0,1
2356,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,44,1,0,0,,0
2357,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,5,2,0,0,42,1,0,0,0,0
2358,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,39,1,0,0,0,0
2359,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,22,0,1,0,0,0
2360,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,35,0,0,0,0,0
2361,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,33,1,0,0,0,0
2362,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,39,1,0,0,0,0
2363,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,46,1,0,1,0,1
2364,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,5,2,0,0,25,0,0,1,0,1
2365,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,23,1,1,0,0,0
2366,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,50,1,0,0,0,0
2367,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,5,2,0,0,46,1,0,1,0,1
2368,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,34,1,0,0,0,0
2369,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,44,1,0,1,0,1
2370,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,37,1,1,0,0,0
2371,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,34,1,0,0,0,0
2372,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,39,1,0,0,0,0
2373,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,36,1,0,0,0,0
2374,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,35,0,0,0,0,0
2375,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,29,1,0,0,0,0
2376,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,42,1,0,0,0,0
2377,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,42,1,0,0,0,0
2378,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,34,1,0,1,0,1
2379,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,31,1,0,0,0,0
2380,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,26,1,0,0,0,0
2381,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,52,1,0,0,0,0
2382,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,30,1,0,0,0,0
2383,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,31,1,0,0,0,0
2384,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,48,1,0,0,0,0
2385,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,23,0,1,0,0,0
2386,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,23,0,0,1,0,1
2387,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,42,1,0,0,0,0
2388,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,49,1,0,0,0,0
2389,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,1,9,3,0,0,21,0,0,0,0,0
2390,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,41,1,0,0,0,0
2391,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,18,7,1,1,33,0,0,0,0,0
2392,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,69,1,0,0,0,0
2393,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,37,1,0,0,0,0
2394,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,30,1,0,1,0,1
2395,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,39,1,0,1,0,1
2396,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,27,1,0,0,0,0
2397,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,28,0,1,0,0,0
2398,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,29,1,0,0,0,0
2399,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,19,0,1,0,0,0
2400,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,44,1,0,0,0,0
2401,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,40,1,0,0,0,0
2402,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,37,1,0,0,0,0
2403,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,42,1,0,0,0,0
2404,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,45,1,0,0,0,0
2405,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,46,1,0,0,0,0
2406,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,41,1,0,0,0,0
2407,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,66,1,0,0,0,0
2408,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,40,0,0,0,0,0
2409,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,40,1,0,0,0,0
2410,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,39,1,0,0,0,0
2411,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,0,1,26,0,1,0,0,0
2412,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,29,1,0,0,0,0
2413,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,57,1,0,0,0,0
2414,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,44,1,0,0,0,0
2415,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,25,0,1,0,0,0
2416,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,21,0,1,0,0,0
2417,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,21,0,1,0,0,0
2418,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,32,0,0,0,0,0
2419,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,37,1,0,1,0,1
2420,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,14,5,0,0,48,1,0,0,0,0
2421,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,18,0,1,0,0,0
2422,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,39,1,0,0,0,0
2423,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,43,1,0,0,0,0
2424,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,1,1,26,0,0,0,0,0
2425,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,32,1,0,0,0,0
2426,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,45,1,0,0,0,0
2427,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,1,14,5,0,0,27,1,0,0,0,0
2428,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,12,4,0,0,32,1,0,0,0,0
2429,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,16,6,0,1,25,0,1,0,0,0
2430,Kuwait,Kuwait,Kuwait,Ahmadi,Al Ahmadi,Ahmadi,47.94887924194336,28.82864570617676,0,9,3,0,0,18,0,0,1,0,1
2431,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,47,1,0,0,0,0
2432,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,55,1,0,0,0,0
2433,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,45,1,0,0,0,0
2434,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,14,5,0,0,23,0,0,0,0,0
2435,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,14,5,0,0,36,1,0,0,0,0
2436,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,50,1,0,0,0,0
2437,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,42,0,0,1,0,1
2438,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,16,6,1,1,45,1,0,0,0,0
2439,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,0,1,0,0,44,1,0,1,0,1
2440,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,0,1,0,0,40,1,0,0,0,0
2441,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,37,1,0,0,0,0
2442,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,16,6,1,1,41,1,0,0,0,0
2443,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,14,5,0,0,37,1,0,0,0,0
2444,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,1,12,4,0,0,27,1,1,0,0,0
2445,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,12,4,0,0,70,1,0,0,0,0
2446,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,46,1,0,0,0,0
2447,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,12,4,0,0,24,0,1,0,0,0
2448,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,12,4,0,0,42,1,0,0,0,0
2449,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,12,4,0,0,19,0,1,0,0,0
2450,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,43,1,0,0,0,0
2451,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,12,4,0,0,22,0,1,0,0,0
2452,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,16,6,1,1,23,0,0,1,0,1
2453,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,16,6,1,1,55,1,0,0,0,0
2454,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,37,0,0,0,0,0
2455,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,12,4,0,0,20,0,1,0,0,0
2456,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,9,3,0,0,46,1,0,0,0,0
2457,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,16,6,1,1,50,1,0,0,0,0
2458,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,14,5,0,0,46,1,0,0,0,0
2459,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,18,7,1,1,32,1,0,0,0,0
2460,Kuwait,Jordan,Kuwait,Amman,Amman,Amman,36.38414001464844,31.5904426574707,0,16,6,1,1,30,1,0,0,0,0
